node,lat,lon,degree,pagerank,is_intersection
65308364,37.7761896,-122.4585291,6,9.516228504218772e-05,1
65308372,37.7770372,-122.455145,6,0.00010047010820104546,1
65308380,37.800186,-122.456364,3,6.95558285362204e-05,1
65308387,37.79889,-122.457572,4,6.498453514194382e-05,1
65308402,37.801297,-122.45556,5,9.557331328157835e-05,1
65308413,37.7911596,-122.3958251,6,0.00014683145484803575,1
65308435,37.7926401,-122.4789103,6,0.00013512490411095866,1
65308438,37.7929419,-122.479021,2,5.422490018427068e-05,0
65308456,37.7810474,-122.4476211,6,9.906525905452872e-05,1
65308461,37.7808868,-122.4488116,6,0.00010271329693979792,1
65308466,37.7807564,-122.4498377,6,0.00011039628906717919,1
65308469,37.7806263,-122.4508624,6,0.00010353916252766347,1
65308471,37.780496,-122.4518879,5,7.051371837181897e-05,1
65308474,37.7803655,-122.4529152,6,9.294403120782302e-05,1
65308478,37.7802412,-122.453894,8,0.00012917472610891428,1
65308481,37.7800388,-122.4554926,5,9.81137812461376e-05,1
65308483,37.7799462,-122.4558585,8,0.0001400989375137996,1
65308485,37.7797076,-122.456514,6,0.00012265662655748817,1
65308490,37.7794836,-122.457767,6,0.00012000263913724116,1
65308495,37.7793568,-122.4587569,8,0.00012633492800901759,1
65308498,37.7792995,-122.4598757,8,0.00011940352824876309,1
65308500,37.7792019,-122.4620198,8,0.00011168740313928956,1
65308503,37.7790557,-122.4652305,8,0.00010991197865861392,1
65308506,37.779007,-122.4663018,8,0.00011038166585551339,1
65308508,37.7789094,-122.4684431,8,0.00011477753777302487,1
65308511,37.7788608,-122.4695124,8,0.00012034042091419848,1
65308516,37.7787631,-122.4716588,8,0.00010851284056637712,1
65308518,37.7787356,-122.4722619,6,9.875005696709124e-05,1
65308520,37.7787144,-122.4727268,8,0.0001230757143392357,1
65308523,37.7786633,-122.4738488,8,0.00011930568189931364,1
65308524,37.7786121,-122.4749732,8,0.0001142375727874877,1
65308526,37.7785634,-122.4760431,8,0.0001118094066937054,1
65308528,37.7785146,-122.4771155,8,0.00011044798193749043,1
65308529,37.7784658,-122.4781863,8,0.00010997149536122371,1
65308530,37.7784172,-122.4792555,8,0.00010983728342870852,1
65308532,37.7783683,-122.4803289,8,0.0001099777191702333,1
65308533,37.7783195,-122.4814007,8,0.00011011259103674019,1
65308534,37.7782707,-122.4824714,8,0.00011038837264768021,1
65308536,37.7781732,-122.4846124,8,0.00010994906761432955,1
65308538,37.7781245,-122.4856831,8,0.00010988504172011362,1
65308539,37.7779781,-122.4888978,8,0.00011334694606966371,1
65308541,37.7779293,-122.4899693,6,9.08426340802995e-05,1
65308549,37.7777828,-122.493183,8,0.00011342451625318463,1
65308552,37.7776851,-122.495325,8,0.00011196019370356258,1
65308554,37.7776362,-122.4963962,8,0.0001129764256648564,1
65308567,37.7775385,-122.4985406,8,0.00011929775545331726,1
65308573,37.7774897,-122.4996111,8,0.00012478114507090328,1
65308581,37.7774409,-122.5006829,8,0.00011295041223157851,1
65308586,37.777392,-122.5017538,8,0.00010988261284902999,1
65308587,37.7773432,-122.5028244,8,0.00011275788397786589,1
65308590,37.7772455,-122.504967,8,0.00011053614111258764,1
65308593,37.7771967,-122.5060385,8,0.00011079021303239887,1
65308595,37.7771478,-122.5071089,8,0.00011433913369033498,1
65308598,37.7770991,-122.5081794,8,0.00012772932991107931,1
65308600,37.7770503,-122.5092501,5,8.816028751512363e-05,1
65308612,37.7797692,-122.4379126,4,7.08030142672382e-05,1
65308633,37.7129451,-122.4653014,2,4.2893890380458935e-05,0
65308635,37.7142906,-122.465314,8,0.00013306680337865035,1
65308639,37.716126,-122.465325,8,0.00011864226481462004,1
65308642,37.7179189,-122.465346,8,0.00011590979188671044,1
65308644,37.7216754,-122.465391,6,9.420203178283795e-05,1
65308653,37.7216744,-122.465564,6,0.00010312168875875593,1
65308676,37.7252026,-122.4642794,4,9.13812094400076e-05,1
65308685,37.7260281,-122.4642302,8,0.00016340310310206834,1
65308693,37.7107174,-122.4652805,6,0.00014876529832408804,1
65308708,37.7619362,-122.407264,6,9.132126600950774e-05,1
65308721,37.7593689,-122.407018,6,9.84661647768239e-05,1
65308730,37.7568389,-122.4067798,4,7.362065071598689e-05,1
65308735,37.7561683,-122.4067178,6,0.00010362857386365163,1
65308740,37.7545728,-122.406564,4,6.976298288132318e-05,1
65308746,37.7542983,-122.4064152,6,0.00010855961400304731,1
65308756,37.7692412,-122.4079015,8,0.0002061995839556792,1
65308764,37.7670817,-122.4076907,8,0.0001354513264633868,1
65308767,37.7657809,-122.407568,8,0.00011857146811954478,1
65308770,37.7644869,-122.407444,8,0.00011914359798887838,1
65308820,37.7530024,-122.4062906,6,0.00010905081329778556,1
65308832,37.7511079,-122.4062037,3,4.81756004475262e-05,1
65308861,37.7181587,-122.3998215,3,0.00012278009546741909,1
65308867,37.7593757,-122.4474411,5,6.223676275986993e-05,1
65308891,37.7573522,-122.4459212,4,0.00013135932742550633,1
65308901,37.7572809,-122.4449763,5,0.00019782886511651414,1
65308915,37.7563949,-122.4433324,6,0.0001646181342496109,1
65308925,37.7422331,-122.4506613,6,9.471926185085568e-05,1
65308946,37.7360837,-122.378747,2,4.744432515351919e-05,0
65309032,37.7364566,-122.4193124,6,9.693693601882572e-05,1
65309040,37.7361583,-122.4201563,6,9.443059183170909e-05,1
65309047,37.7365468,-122.4209687,6,9.591458657378666e-05,1
65309058,37.737618,-122.4209218,6,0.00011568022187848125,1
65309079,37.7887596,-122.4822935,5,0.00010245788721368225,1
65309093,37.7923601,-122.4810193,6,0.00010704300715998103,1
65309103,37.7933938,-122.4807275,6,0.00011047838559344203,1
65309113,37.7942988,-122.4804229,6,0.00010400433117420967,1
65309159,37.7983096,-122.4789311,5,7.79889544785128e-05,1
65309200,37.8039093,-122.4757073,6,0.00012336357595804176,1
65309205,37.8044147,-122.4756609,8,0.00019172116969845017,1
65309270,37.7992156,-122.4526121,8,0.00014488766964568684,1
65309295,37.8008695,-122.4545588,6,0.00012518733983359659,1
65309297,37.8011228,-122.4551568,5,0.00012522261737344482,1
65309306,37.8015754,-122.4561941,8,0.00012633168578928523,1
65309308,37.801727,-122.456705,6,9.391637996124224e-05,1
65309424,37.8009653,-122.4691454,6,0.00013115761385910408,1
65309454,37.8046358,-122.4700045,6,0.00013194282337837684,1
65309482,37.7087408,-122.4463664,6,0.0001418643549630648,1
65309488,37.7965514,-122.4516411,6,9.750992158535816e-05,1
65309495,37.7953811,-122.4517968,5,9.384770563855816e-05,1
65309522,37.7932459,-122.3932061,6,0.00010314577759925403,1
65309526,37.7916899,-122.3912288,2,6.128958493797326e-05,0
65309550,37.7820218,-122.4848906,8,0.00011086427631340118,1
65309555,37.7763062,-122.4844774,8,0.00010807556031756909,1
65309559,37.7744399,-122.4843425,8,0.00011206911718138177,1
65309568,37.7324757,-122.4810108,8,0.00012883428474923516,1
65309581,37.7465018,-122.4824046,8,0.00011259325717917598,1
65309583,37.742772,-122.4821422,8,0.00011929145564801053,1
65309586,37.7409064,-122.4820109,8,0.0001184412801494464,1
65309588,37.7390442,-122.4818799,8,0.00013275098826719318,1
65309615,37.7667761,-122.4824218,6,0.00012275398359362573,1
65309647,37.7632881,-122.483575,8,0.00012255851151966773,1
65309650,37.7614224,-122.483444,10,0.00013915686220414484,1
65309652,37.7595569,-122.483313,8,0.00011160257082569256,1
65309655,37.7558269,-122.4830522,8,0.00010401420469349526,1
65309670,37.7892236,-122.4845607,2,5.105680838638803e-05,0
65309690,37.7898384,-122.4854346,2,5.889299083566547e-05,0
65309692,37.7895371,-122.4857874,6,0.0001404799114911151,1
65309711,37.7275888,-122.456092,2,4.504883672694744e-05,0
65309715,37.7275882,-122.4565582,8,0.00014060202856028766,1
65309718,37.7275872,-122.4574003,8,0.00014816500114332292,1
65309720,37.7275864,-122.4580769,4,0.00010546506245718003,1
65309721,37.7275855,-122.459049,8,0.00014631658212233063,1
65309724,37.7276171,-122.4607729,6,0.00013252302250871324,1
65309729,37.727467,-122.4619868,2,5.5767353037423985e-05,0
65309735,37.7799889,-122.5073163,6,9.84520237089594e-05,1
65309736,37.7790715,-122.5072489,8,0.00011967611343738219,1
65309738,37.7762005,-122.5070399,6,8.574839876589948e-05,1
65309740,37.7752808,-122.506973,8,0.00010886832947611585,1
65309742,37.7734158,-122.5068372,8,0.00011121160767576568,1
65309752,37.7622947,-122.5060756,8,0.0001259330384445064,1
65309754,37.7604288,-122.5059449,10,0.000142208750622929,1
65309756,37.7585634,-122.5058141,8,0.00011349481631512756,1
65309759,37.754835,-122.5055529,8,0.0001030023418217482,1
65309762,37.7511024,-122.5052913,8,0.00010231291107068875,1
65309765,37.7492406,-122.5051609,8,0.00010283419709499931,1
65309767,37.7473726,-122.50503,8,0.00010412283235239052,1
65309770,37.745509,-122.5048994,8,0.00010654371991323349,1
65309772,37.741781,-122.504638,9,0.00011775594382813278,1
65309774,37.7399137,-122.5045074,8,0.0001109797450037611,1
65309776,37.7380507,-122.5043749,8,0.00012546983346216372,1
65309778,37.7355616,-122.5042025,4,8.803124870394425e-05,1
65309787,37.7677327,-122.4289921,8,0.00016450213831091054,1
65309788,37.7676036,-122.431214,8,0.00012477822587179303,1
65309790,37.7674715,-122.4334273,8,0.00011943899954170084,1
65309792,37.767284,-122.4364926,6,8.520271468974005e-05,1
65309795,37.7672328,-122.4373166,8,0.00010334192952290511,1
65309798,37.7671766,-122.4382218,6,8.388376039646805e-05,1
65309807,37.7686086,-122.4145487,6,0.0001360681843185037,1
65309810,37.768539,-122.4156334,7,0.0001610303807444794,1
65309815,37.7683615,-122.4185689,4,6.22203784690119e-05,1
65309820,37.7682771,-122.4200052,6,0.00011199855847848237,1
65309823,37.7682296,-122.4207971,3,4.784920670711466e-05,1
65309825,37.7682051,-122.4212101,4,7.704593149733524e-05,1
65309827,37.7681948,-122.4213841,3,5.2889728912288866e-05,1
65309828,37.768145,-122.4222223,6,0.0001333074909590557,1
65309836,37.767958,-122.4253548,3,6.437336212327207e-05,1
65309838,37.7679459,-122.4255586,4,0.00011262018294571331,1
65309840,37.7678051,-122.4278754,3,6.553213412141284e-05,1
65309842,37.7677441,-122.4287893,6,0.00011639203198426964,1
65309852,37.7349479,-122.4662722,8,0.0001369578634426483,1
65309863,37.7346623,-122.4710917,3,9.136494724256633e-05,1
65309866,37.7347564,-122.4705135,6,0.00011596764326551286,1
65309878,37.7349193,-122.4644637,5,9.956779383396794e-05,1
65309885,37.732488,-122.392358,6,0.00010118727686739752,1
65309892,37.7421625,-122.45682,4,9.888731425390635e-05,1
65309896,37.7416746,-122.4563886,4,8.886800440840123e-05,1
65309941,37.7488236,-122.4503818,6,0.0001120813055838524,1
65309953,37.7498373,-122.4502638,6,0.00010726903573624715,1
65309981,37.7539356,-122.450025,6,0.00010917429253595071,1
65309992,37.7383179,-122.4287518,6,0.00010248532865294257,1
65309997,37.7377518,-122.4282677,8,0.0001261851404581645,1
65309999,37.736685,-122.427156,8,0.00012100676250291821,1
65310014,37.7391947,-122.4312453,6,0.00012175460328792622,1
65310037,37.7567362,-122.4422438,4,0.00011668013445972279,1
65310039,37.757038,-122.441683,2,6.626074399969785e-05,0
65310057,37.7329726,-122.4059161,6,0.00010543885714314749,1
65310060,37.7326334,-122.4070271,8,0.00012312934866608185,1
65310062,37.731978,-122.4091702,8,0.00011567982092679178,1
65310065,37.731479,-122.410757,8,0.00011553854596283063,1
65310067,37.730797,-122.412843,6,9.125723185099635e-05,1
65310073,37.7636,-122.455462,2,5.679934961235311e-05,0
65310098,37.7465445,-122.4563102,6,0.00011918932075133153,1
65310122,37.7456075,-122.457596,6,0.00011015430271996715,1
65310124,37.7457168,-122.4586732,6,0.0001085073150057011,1
65310132,37.7544158,-122.4045063,6,0.00011103692169899854,1
65310136,37.7531269,-122.4043785,8,0.00013875362413676972,1
65310163,37.7620664,-122.4052372,6,0.00011183580493249622,1
65310178,37.7577245,-122.4048174,2,4.4659982662842075e-05,0
65310181,37.7569544,-122.4047413,6,0.00010187572586096577,1
65310195,37.7672005,-122.4057234,8,0.00012314216061104548,1
65310196,37.7659084,-122.405604,8,0.0001245871396787747,1
65310197,37.764606,-122.4054775,8,0.0001190344454832418,1
65310228,37.7345207,-122.4067882,6,0.00010898980659732415,1
65310240,37.7340151,-122.4065036,6,0.00010086249807270642,1
65310242,37.7334952,-122.4062178,6,9.984651179903313e-05,1
65310244,37.731244,-122.405102,8,0.00016889698281972567,1
65310249,37.7300436,-122.404619,6,0.0001045737125878915,1
65310251,37.7264419,-122.4031251,8,0.00012918735019475035,1
65310253,37.7252387,-122.4026255,8,0.0001330483047685579,1
65310255,37.724045,-122.40213,6,0.00010005012731032649,1
65310257,37.7228373,-122.4016318,6,0.0001291599436232515,1
65310263,37.720409,-122.400736,6,0.00012930975663210984,1
65310268,37.717906,-122.400131,6,0.00010439407433870314,1
65310274,37.7153921,-122.3995584,6,9.220136475723854e-05,1
65310307,37.7127426,-122.4021376,6,6.688930508036997e-05,1
65310315,37.71209,-122.4025239,4,7.82420391835743e-05,1
65310359,37.732985,-122.395247,6,0.000104894898740934,1
65310365,37.7331692,-122.3953119,6,0.00012156201035425566,1
65310374,37.7335884,-122.3948893,6,0.00012287535424742224,1
65310387,37.733767,-122.394459,6,0.00010660406533603131,1
65310394,37.7721762,-122.4524517,5,7.016929251713603e-05,1
65310397,37.7717323,-122.4535151,3,6.152439905975268e-05,1
65310403,37.7712583,-122.4522632,5,9.890971513770002e-05,1
65310412,37.7714109,-122.4534023,3,6.61768892288471e-05,1
65310455,37.7671898,-122.458613,3,0.00010221052242097872,1
65310495,37.7682364,-122.4551096,4,9.60414265717369e-05,1
65310602,37.7474744,-122.469473,4,8.436794110327552e-05,1
65310610,37.7470348,-122.4705198,8,0.00016045260609263092,1
65310621,37.7469269,-122.4727715,7,0.00011108990927225915,1
65310623,37.7468801,-122.4738327,8,0.00011699655207329897,1
65310626,37.7468336,-122.4748803,8,0.00011363038143654505,1
65310628,37.7467871,-122.4759876,6,9.026319696439632e-05,1
65310631,37.7467383,-122.4770456,8,0.00011290594598351527,1
65310634,37.746691,-122.4781165,8,0.00011029496099598228,1
65310636,37.7466438,-122.4791872,6,8.642487789397241e-05,1
65310645,37.7464546,-122.4834735,8,0.00011351785390352203,1
65310648,37.7463128,-122.4866857,8,0.00011266001971348843,1
65310651,37.7462656,-122.4877567,8,0.00010528110737710009,1
65310655,37.7462182,-122.4888286,8,0.00010232006792386926,1
65310657,37.7461237,-122.4909703,8,0.00010166877460753685,1
65310660,37.7460291,-122.4931142,8,0.00010658843520360898,1
65310662,37.7459819,-122.4941856,8,0.00011385256656076477,1
65310665,37.7458873,-122.4963289,6,8.620737421811245e-05,1
65310667,37.74584,-122.4974003,8,0.00010711018646892474,1
65310670,37.7457928,-122.4984705,8,0.00010605990466264206,1
65310673,37.7457455,-122.4995412,8,0.0001024009154556262,1
65310675,37.7456982,-122.5006127,8,0.00010137415169276169,1
65310678,37.7456036,-122.5027573,8,0.00010147934302360522,1
65310680,37.7455563,-122.5038296,8,0.00010125796070376102,1
65310684,37.7454617,-122.505971,8,0.00011540470640625503,1
65310688,37.7454145,-122.5070421,8,0.00013197145939014546,1
65310690,37.7453959,-122.5074634,6,0.00010572210132663983,1
65310703,37.7295978,-122.4390026,6,0.00010365595283840546,1
65310720,37.7258251,-122.4565987,10,0.0001625262142956541,1
65310724,37.7255311,-122.4569007,6,8.904394390145985e-05,1
65310731,37.7252437,-122.4573734,5,6.934064685815211e-05,1
65310737,37.725074,-122.4581565,6,0.00010195476261882702,1
65310754,37.7210858,-122.4516254,6,0.00011276645539668129,1
65310760,37.7199632,-122.4523522,6,0.00011658559989116616,1
65310768,37.7303224,-122.430851,6,0.0001264805636386096,1
65310774,37.7297181,-122.4315952,6,0.00010585125332096266,1
65310787,37.7982625,-122.4151802,2,5.2887637730293416e-05,0
65310795,37.7754275,-122.4194295,3,5.241271693408036e-05,1
65310799,37.7752333,-122.4209741,4,0.0001348707011129571,1
65310804,37.7748083,-122.4243081,4,8.182756760824186e-05,1
65310806,37.7741867,-122.429195,6,9.707627544390688e-05,1
65310809,37.7739776,-122.430839,6,0.00010197563464038634,1
65310815,37.7737682,-122.4324859,6,0.00010752788347469657,1
65310817,37.7735594,-122.4341274,5,8.89382708456733e-05,1
65310820,37.7733502,-122.4357721,6,9.212551551734962e-05,1
65310823,37.7731438,-122.437395,4,7.751605649926597e-05,1
65310824,37.7727239,-122.4407508,6,9.861655396547888e-05,1
65310826,37.7725189,-122.4424038,4,7.051261785511899e-05,1
65310828,37.7723106,-122.4440377,4,6.994631506906796e-05,1
65310830,37.7720935,-122.445742,6,0.0001100469482973015,1
65310832,37.7718909,-122.447331,4,7.683609830522231e-05,1
65310835,37.7716816,-122.4489728,4,7.895633869977661e-05,1
65310837,37.7714717,-122.4506197,4,8.576719420398593e-05,1
65310843,37.7710181,-122.4539231,5,9.837271448214237e-05,1
65310872,37.7336171,-122.4717982,3,8.749647157705687e-05,1
65310877,37.7338638,-122.472021,3,4.030760519446004e-05,1
65310894,37.7316733,-122.4732184,5,8.909211365111701e-05,1
65310902,37.7796785,-122.3948539,6,0.00016717843748474893,1
65310974,37.730593,-122.4309651,4,0.0001224674116292727,1
65310980,37.7306067,-122.4312255,4,8.977303869479221e-05,1
65311003,37.7293483,-122.4339985,6,0.00010654927764652461,1
65311010,37.7287473,-122.434538,6,9.386307870814115e-05,1
65311015,37.7281913,-122.4350265,5,0.00010104763891540647,1
65311019,37.7275866,-122.4354527,4,7.564999276029725e-05,1
65311028,37.7267498,-122.4360495,6,0.00011494753635390768,1
65311036,37.7248393,-122.4370885,6,9.611447842585398e-05,1
65311051,37.7237056,-122.4375239,6,9.105860340193648e-05,1
65311058,37.7233413,-122.4376693,3,5.710293233588678e-05,1
65311098,37.7186522,-122.4413743,6,0.00010641073860239866,1
65311119,37.7170001,-122.4434908,6,0.00013914011810779327,1
65311126,37.7161116,-122.4446199,6,0.00012305424497387245,1
65311136,37.7154591,-122.4454089,3,5.8942131318080954e-05,1
65311142,37.715332,-122.445908,6,0.00010417695381642714,1
65311153,37.7139281,-122.4489988,4,7.649659238388138e-05,1
65311179,37.711259,-122.4531859,6,0.00012571831891151227,1
65311232,37.7112152,-122.4625314,4,0.0001112610489848372,1
65311243,37.7116172,-122.4638954,4,0.00010950812737284337,1
65311245,37.7116828,-122.4642979,3,8.347364510430693e-05,1
65311274,37.71068,-122.4693156,6,0.00013893790183342535,1
65311334,37.734816,-122.410841,6,0.0001204965848399874,1
65311338,37.7332713,-122.4138329,3,0.00010058890289789952,1
65311343,37.7322276,-122.4182612,3,0.00010345410878347209,1
65311377,37.7099337,-122.470432,4,6.178460173987482e-05,1
65311390,37.7110169,-122.4684485,4,8.290790893563949e-05,1
65311401,37.7116629,-122.4661907,4,0.00010272148367453359,1
65311496,37.7378085,-122.4077783,3,7.745088790546031e-05,1
65311556,37.72607,-122.4363221,4,7.277363244348894e-05,1
65311580,37.7229428,-122.437729,4,7.417194629797546e-05,1
65311611,37.7174272,-122.442948,4,0.00010040994776781893,1
65311717,37.7359334,-122.40781,4,7.720730060461842e-05,1
65311747,37.7308965,-122.4291659,6,0.00012147259123285803,1
65311750,37.7307922,-122.428409,5,0.00010709938824093423,1
65311755,37.7308956,-122.4261748,8,0.00014536424510176493,1
65311766,37.7308256,-122.4232395,6,9.992536845794058e-05,1
65311772,37.7307857,-122.4225233,6,9.595379298360491e-05,1
65311781,37.7311313,-122.4217054,6,9.916618898456883e-05,1
65311790,37.7631972,-122.4549575,6,0.0001373245590063229,1
65311792,37.7627054,-122.4540336,6,0.00011483642784779735,1
65311799,37.7601129,-122.4470098,5,5.428595396787501e-05,1
65311848,37.710636,-122.42755,2,4.430054069733403e-05,0
65311854,37.715765,-122.4415791,5,0.00012160372994692304,1
65311858,37.7146931,-122.4391916,4,7.68450482265982e-05,1
65311865,37.7137417,-122.437085,4,6.123138209523811e-05,1
65311867,37.7135187,-122.4367009,8,0.0001196603989282887,1
65311869,37.7134139,-122.4363584,6,9.184558476277066e-05,1
65311872,37.712821,-122.435019,8,0.0001213293026659043,1
65311875,37.7124669,-122.4342298,6,9.350593241755811e-05,1
65311878,37.7121183,-122.433453,8,0.00012124393178816741,1
65311880,37.7117681,-122.4326724,8,0.00012988440195972815,1
65311890,37.7211554,-122.408068,2,4.5547682679045784e-05,0
65311892,37.7210373,-122.4085372,6,0.00010600957486636102,1
65311894,37.7207785,-122.4095186,8,0.00013603735883810657,1
65311897,37.7205192,-122.4105027,8,0.00015276667766723153,1
65311900,37.7202601,-122.4114748,6,0.00012851726862330373,1
65311905,37.722582,-122.4026251,8,0.00014051920902731534,1
65311908,37.7223289,-122.4035955,8,0.00013679056298008274,1
65311911,37.7220688,-122.4045824,8,0.00015444998995066322,1
65311913,37.7219376,-122.4050519,2,4.971280244431613e-05,0
65311975,37.7897799,-122.4557846,8,0.00012550801755362276,1
65311977,37.7889006,-122.4556076,8,0.00011483001809241604,1
65311980,37.7880216,-122.4554307,8,0.00011231344393351135,1
65312014,37.7410297,-122.4228477,6,9.803661742817343e-05,1
65312017,37.7405815,-122.4217417,6,9.170121579554357e-05,1
65312019,37.7402223,-122.4208552,6,0.00010416024155110368,1
65312022,37.7399867,-122.4202739,6,9.896616455668034e-05,1
65312028,37.7391217,-122.417139,6,9.67179920638439e-05,1
65312030,37.739002,-122.415899,5,9.693921211437968e-05,1
65312038,37.7388864,-122.414628,7,0.00011235819188133914,1
65312041,37.738933,-122.4139949,8,0.00012118238135896717,1
65312043,37.7389848,-122.4133732,8,0.00011207347124844135,1
65312050,37.7398302,-122.411365,7,0.00011685815787575434,1
65312053,37.739792,-122.410733,5,9.522277931892872e-05,1
65312056,37.739755,-122.410115,6,0.00010909202168572736,1
65312058,37.7396887,-122.4088954,6,0.00013768612247150297,1
65312068,37.7396132,-122.407656,5,0.00010553365740441741,1
65312070,37.7395704,-122.40692,4,8.643878604959763e-05,1
65312080,37.7600714,-122.4126405,5,9.349463120876777e-05,1
65312089,37.7106737,-122.4661975,8,0.00019435318735121354,1
65312094,37.7096893,-122.4679144,2,5.6259921172615974e-05,0
65312101,37.8294452,-122.3760248,6,0.00011560148657935871,1
65312109,37.8297922,-122.3753359,6,0.0001110431316473991,1
65312115,37.7622939,-122.4385166,4,7.492210641479073e-05,1
65312117,37.7617438,-122.4383892,5,0.00013120516755030356,1
65312121,37.7606994,-122.4382887,8,0.00013045027323441591,1
65312123,37.7574929,-122.4379717,8,0.00011428844010224356,1
65312126,37.7542972,-122.4376491,8,0.00011742393917858267,1
65312130,37.7526991,-122.437509,6,8.726541407664385e-05,1
65312142,37.7267844,-122.466097,7,9.312111195987275e-05,1
65312148,37.7283668,-122.4647549,8,0.00011245612781243235,1
65312154,37.729538,-122.4640593,6,8.9445462215055e-05,1
65312158,37.7731132,-122.4144568,2,5.5654179793369394e-05,0
65312159,37.7726432,-122.415019,8,0.0001872470902588474,1
65312164,37.7714105,-122.4161895,6,0.0001353887272729184,1
65312168,37.794732,-122.463321,6,0.00011510300554649206,1
65312176,37.794467,-122.463968,6,0.0001399401647979712,1
65312196,37.7693296,-122.4313791,6,9.297052594533856e-05,1
65312198,37.7668042,-122.4311254,6,0.00010049142203438464,1
65312204,37.7660052,-122.4310552,8,0.00015290958062789308,1
65312206,37.7659327,-122.4310488,6,0.00012914478952455818,1
65312208,37.7643693,-122.4309164,8,0.0001604481888759628,1
65312210,37.7627601,-122.4307627,8,0.00013767259197604864,1
65312213,37.7619577,-122.4306601,6,0.00011054568791893691,1
65312216,37.7611664,-122.430598,8,0.00012930294014690635,1
65312219,37.7603591,-122.4305178,8,0.00012403002880427078,1
65312221,37.7587532,-122.4303729,6,0.00015272504462963117,1
65312222,37.7579605,-122.4302713,7,0.00014234668944595663,1
65312238,37.757125,-122.430678,6,8.688575519096423e-05,1
65312246,37.7555675,-122.4300649,8,0.00010604671765500974,1
65312248,37.7547532,-122.4299727,7,7.954375713624366e-05,1
65312250,37.753957,-122.429884,6,7.346983169207929e-05,1
65312252,37.7531537,-122.4298073,8,9.428097431080796e-05,1
65312256,37.752362,-122.429731,7,7.670078160492123e-05,1
65312260,37.750762,-122.429577,8,0.00010350121230497203,1
65312262,37.748362,-122.429346,8,0.00011078185250144122,1
65312265,37.7475757,-122.4292711,8,0.00011189178847476346,1
65312268,37.746763,-122.429193,8,0.00011815012022106508,1
65312272,37.74596,-122.429116,8,0.00012384157133048295,1
65312274,37.744363,-122.428959,8,0.00011241088103848402,1
65312279,37.742764,-122.428806,8,0.00010575139929478666,1
65312281,37.741964,-122.428729,6,9.245247579184657e-05,1
65312293,37.741953,-122.428911,6,9.63002788574506e-05,1
65312295,37.740122,-122.428736,6,0.00010099439873755243,1
65312303,37.757155,-122.43026,5,7.899475910338843e-05,1
65312309,37.7385702,-122.4297124,2,5.436016699044215e-05,0
65312314,37.7384711,-122.4307878,6,0.00013388469248044738,1
65312316,37.7383321,-122.4313439,3,0.00010204741099326211,1
65312338,37.730727,-122.4070958,8,0.00011677031652942909,1
65312340,37.7295281,-122.4065981,8,0.00011386686859927764,1
65312348,37.7259228,-122.4051047,8,0.00011015370096824525,1
65312350,37.7247249,-122.4046101,8,0.00011377507678524148,1
65312356,37.7235337,-122.4041038,8,0.00011822546329673873,1
65312359,37.7199267,-122.4025991,8,0.00012683666845718925,1
65312365,37.7187197,-122.4021093,8,0.0001235219682369741,1
65312369,37.717514,-122.401602,8,0.00011758536400327318,1
65312372,37.7151152,-122.4006152,6,9.283954749166089e-05,1
65312411,37.7695043,-122.4145026,4,9.028846786678018e-05,1
65312436,37.743749,-122.410338,6,0.00011545884540423161,1
65312440,37.7437295,-122.4111127,2,4.835400165741838e-05,0
65312447,37.7348652,-122.4382824,6,0.00012591485054757194,1
65312481,37.7517436,-122.4004146,4,6.189615033244948e-05,1
65312511,37.7596739,-122.4415182,6,0.00010623838871260419,1
65312517,37.7596253,-122.4423306,6,0.00010808732300423647,1
65312520,37.759567,-122.4430326,8,0.00013002301034545187,1
65312526,37.7586049,-122.4443464,5,7.400142736618852e-05,1
65312537,37.7922196,-122.480376,8,0.00018502505497438004,1
65312540,37.7920204,-122.4800866,6,0.0001427657848415157,1
65312546,37.791803,-122.4795538,6,0.00014333637394159927,1
65312549,37.7917491,-122.4793607,6,0.00013752790357197362,1
65312552,37.7915173,-122.4785537,6,0.00013746908241530473,1
65312558,37.7913036,-122.477804,6,0.00014500682290593658,1
65312561,37.7912924,-122.4776794,6,0.00014260135316828575,1
65312583,37.793378,-122.477955,6,0.00013388914316967378,1
65312600,37.7941425,-122.4792001,6,0.00012634841289307146,1
65312605,37.7116554,-122.4732815,2,7.032521817411437e-05,0
65312616,37.8013923,-122.4016301,6,0.00013913383113038196,1
65312622,37.8012849,-122.4028145,4,8.732646800240855e-05,1
65312631,37.8008388,-122.406038,6,8.936114285109169e-05,1
65312634,37.8007413,-122.4068188,6,8.607344036784111e-05,1
65312638,37.8006028,-122.4079252,6,0.0001143584881851234,1
65312641,37.8005911,-122.4080203,6,0.00010556048810942264,1
65312645,37.8005462,-122.4083803,7,9.67549509513111e-05,1
65312651,37.8004435,-122.4092019,8,0.00012131664195275842,1
65312657,37.8002443,-122.4108512,7,0.00012124948191745706,1
65312662,37.8000367,-122.412483,8,0.00013098773596672314,1
65312664,37.7998285,-122.4141306,8,0.00012538717495171116,1
65312670,37.7996208,-122.4157743,8,0.0001359805510734338,1
65312671,37.799524,-122.4165404,6,0.00011485270089458303,1
65312672,37.7994127,-122.4174216,8,0.0001507414608416464,1
65312674,37.7993086,-122.4182455,6,0.00011478595479308735,1
65312677,37.7992051,-122.419065,8,0.00013716170136358988,1
